Gen	np	tree	tau6T3T1T4T5T2	lnL
41200	4	1111	0.000246	0.000237	0.000235	0.000194	-29186.507
41300	4	1111	0.000231	0.000228	0.000206	0.000106	-29179.939
41400	4	1111	0.000268	0.000220	0.000209	0.000137	-29181.312
41500	4	1111	0.000336	0.000309	0.000298	0.000196	-29176.674
41600	4	1111	0.000169	0.000166	0.000125	0.000095	-29176.313
41700	4	1111	0.000162	0.000143	0.000143	0.000031	-29178.372
41800	4	1111	0.000221	0.000197	0.000186	0.000104	-29181.955
41900	4	1111	0.000308	0.000253	0.000248	0.000118	-29177.110
42000	4	1111	0.000415	0.000401	0.000396	0.000319	-29172.523
42100	4	1111	0.000290	0.000255	0.000247	0.000155	-29175.382
42200	4	1111	0.000277	0.000261	0.000201	0.000157	-29177.370
42300	4	1111	0.000232	0.000197	0.000187	0.000112	-29177.461
42400	4	1111	0.000370	0.000345	0.000342	0.000227	-29182.643
42500	4	1111	0.000274	0.000270	0.000242	0.000151	-29177.358
42600	4	1111	0.000327	0.000288	0.000265	0.000176	-29182.376
42700	4	1111	0.000270	0.000230	0.000224	0.000113	-29177.582
42800	4	1111	0.000221	0.000208	0.000207	0.000131	-29176.621
42900	4	1111	0.000378	0.000374	0.000295	0.000241	-29180.339
43000	4	1111	0.000316	0.000316	0.000281	0.000094	-29180.608
43100	4	1111	0.000265	0.000257	0.000235	0.000121	-29181.180
43200	4	1111	0.000313	0.000296	0.000211	0.000155	-29180.732
43300	4	1111	0.000238	0.000224	0.000222	0.000118	-29181.456
43400	4	1111	0.000286	0.000279	0.000254	0.000048	-29178.830
43500	4	1111	0.000295	0.000276	0.000262	0.000032	-29176.663
43600	4	1111	0.000334	0.000320	0.000288	0.000141	-29174.715
43700	3	1110	0.000253	0.000237	0.000225	-29174.324
43800	4	1111	0.000406	0.000386	0.000330	0.000146	-29179.291
43900	4	1111	0.000220	0.000206	0.000160	0.000068	-29178.967
44000	4	1111	0.000227	0.000225	0.000216	0.000032	-29178.112
44100	4	1111	0.000302	0.000262	0.000259	0.000221	-29179.154
44200	4	1111	0.000219	0.000176	0.000144	0.000096	-29179.571
44300	4	1111	0.000211	0.000200	0.000173	0.000096	-29179.083
44400	4	1111	0.000282	0.000275	0.000243	0.000097	-29178.446
44500	4	1111	0.000249	0.000176	0.000145	0.000068	-29182.478
44600	4	1111	0.000179	0.000167	0.000142	0.000087	-29182.109
44700	4	1111	0.000233	0.000185	0.000118	0.000096	-29180.954
44800	4	1111	0.000324	0.000291	0.000261	0.000128	-29180.811
44900	4	1111	0.000149	0.000100	0.000079	0.000050	-29181.722
45000	4	1111	0.000237	0.000216	0.000200	0.000113	-29176.933
45100	4	1111	0.000272	0.000230	0.000213	0.000038	-29175.677
45200	4	1111	0.000263	0.000259	0.000226	0.000091	-29178.434
45300	4	1111	0.000309	0.000271	0.000252	0.000084	-29178.919
45400	4	1111	0.000292	0.000283	0.000192	0.000024	-29180.726
45500	4	1111	0.000330	0.000304	0.000298	0.000035	-29176.425
45600	4	1111	0.000356	0.000335	0.000255	0.000027	-29179.934
45700	4	1111	0.000334	0.000331	0.000323	0.000076	-29181.724
45800	4	1111	0.000404	0.000335	0.000326	0.000125	-29179.079
45900	4	1111	0.000305	0.000297	0.000270	0.000096	-29179.804
46000	4	1111	0.000367	0.000353	0.000324	0.000072	-29175.611
46100	4	1111	0.000303	0.000298	0.000283	0.000032	-29182.373
46200	4	1111	0.000156	0.000138	0.000135	0.000052	-29182.901
46300	4	1111	0.000335	0.000333	0.000279	0.000088	-29180.858
46400	4	1111	0.000422	0.000400	0.000377	0.000043	-29178.777
46500	4	1111	0.000291	0.000279	0.000272	0.000134	-29181.764
46600	3	1110	0.000512	0.000439	0.000296	-29181.941
46700	4	1111	0.000246	0.000240	0.000214	0.000056	-29183.059
46800	4	1111	0.000296	0.000292	0.000275	0.000067	-29180.491
46900	4	1111	0.000413	0.000400	0.000322	0.000174	-29179.141
47000	4	1111	0.000343	0.000326	0.000281	0.000174	-29178.519
47100	4	1111	0.000316	0.000284	0.000225	0.000109	-29184.199
47200	4	1111	0.000272	0.000241	0.000204	0.000064	-29181.957
47300	4	1111	0.000310	0.000295	0.000252	0.000084	-29177.653
47400	4	1111	0.000584	0.000445	0.000430	0.000198	-29177.596
47500	4	1111	0.000268	0.000243	0.000210	0.000137	-29180.732
47600	4	1111	0.000427	0.000414	0.000361	0.000140	-29181.016
47700	4	1111	0.000357	0.000352	0.000331	0.000108	-29181.725
47800	4	1111	0.000363	0.000351	0.000289	0.000241	-29178.941
47900	4	1111	0.000537	0.000444	0.000438	0.000163	-29178.880
48000	4	1111	0.000456	0.000446	0.000338	0.000246	-29182.154
48100	4	1111	0.000327	0.000312	0.000267	0.000219	-29177.792
48200	4	1111	0.000382	0.000378	0.000352	0.000129	-29184.399
48300	4	1111	0.000286	0.000282	0.000267	0.000149	-29181.684
48400	4	1111	0.000318	0.000293	0.000289	0.000202	-29182.746
48500	4	1111	0.000263	0.000249	0.000237	0.000147	-29182.515
48600	4	1111	0.000266	0.000235	0.000215	0.000081	-29177.178
48700	4	1111	0.000295	0.000217	0.000188	0.000069	-29179.169
48800	4	1111	0.000348	0.000338	0.000338	0.000174	-29177.424
48900	4	1111	0.000304	0.000276	0.000217	0.000123	-29180.851
49000	4	1111	0.000197	0.000180	0.000177	0.000102	-29185.410
49100	4	1111	0.000444	0.000443	0.000409	0.000298	-29179.741
49200	4	1111	0.000539	0.000528	0.000506	0.000313	-29178.573
49300	4	1111	0.000324	0.000311	0.000274	0.000189	-29179.991
49400	4	1111	0.000250	0.000238	0.000159	0.000102	-29182.057
49500	4	1111	0.000321	0.000210	0.000169	0.000140	-29181.168
49600	4	1111	0.000310	0.000254	0.000253	0.000076	-29178.247
49700	4	1111	0.000448	0.000434	0.000432	0.000262	-29181.407
49800	4	1111	0.000280	0.000274	0.000177	0.000144	-29184.077
49900	4	1111	0.000368	0.000331	0.000315	0.000146	-29179.912
50000	4	1111	0.000203	0.000197	0.000189	0.000065	-29184.890
50100	4	1111	0.000185	0.000160	0.000154	0.000038	-29183.209
50200	4	1111	0.000261	0.000250	0.000172	0.000099	-29178.368
50300	4	1111	0.000376	0.000368	0.000270	0.000125	-29182.524
50400	4	1111	0.000328	0.000322	0.000315	0.000102	-29182.288
50500	4	1111	0.000288	0.000283	0.000270	0.000105	-29182.819
50600	4	1111	0.000312	0.000310	0.000283	0.000118	-29182.572
50700	4	1111	0.000285	0.000278	0.000259	0.000080	-29184.295
50800	4	1111	0.000415	0.000412	0.000397	0.000041	-29179.526
50900	4	1111	0.000338	0.000299	0.000284	0.000071	-29177.159
51000	4	1111	0.000530	0.000514	0.000494	0.000240	-29178.785
51100	4	1111	0.000317	0.000307	0.000243	0.000130	-29178.702
51200	4	1111	0.000293	0.000249	0.000240	0.000151	-29178.382
51300	4	1111	0.000310	0.000290	0.000278	0.000253	-29185.780
51400	4	1111	0.000348	0.000325	0.000314	0.000218	-29178.962
51500	4	1111	0.000549	0.000535	0.000523	0.000149	-29179.146
51600	4	1111	0.000368	0.000361	0.000349	0.000157	-29181.948
51700	4	1111	0.000292	0.000262	0.000238	0.000168	-29177.710
51800	4	1111	0.000274	0.000234	0.000210	0.000085	-29179.929
51900	4	1111	0.000382	0.000354	0.000285	0.000221	-29179.493
52000	4	1111	0.000290	0.000275	0.000250	0.000090	-29179.826
52100	4	1111	0.000391	0.000325	0.000315	0.000228	-29179.146
52200	4	1111	0.000341	0.000319	0.000293	0.000182	-29182.919
52300	4	1111	0.000249	0.000234	0.000159	0.000061	-29181.206
52400	4	1111	0.000293	0.000248	0.000194	0.000175	-29180.097
52500	4	1111	0.000371	0.000353	0.000277	0.000124	-29181.437
52600	4	1111	0.000319	0.000300	0.000297	0.000070	-29179.488
52700	4	1111	0.000330	0.000323	0.000322	0.000028	-29179.295
52800	4	1111	0.000276	0.000250	0.000230	0.000140	-29184.873
52900	4	1111	0.000282	0.000275	0.000216	0.000078	-29178.413
53000	4	1111	0.000218	0.000184	0.000113	0.000100	-29179.895
53100	4	1111	0.000288	0.000229	0.000221	0.000156	-29182.394
53200	4	1111	0.000310	0.000274	0.000272	0.000121	-29179.982
53300	4	1111	0.000236	0.000232	0.000230	0.000151	-29180.467
53400	4	1111	0.000350	0.000293	0.000268	0.000097	-29175.261
53500	4	1111	0.000307	0.000295	0.000240	0.000097	-29178.689
53600	4	1111	0.000314	0.000309	0.000285	0.000167	-29176.218
53700	4	1111	0.000273	0.000247	0.000242	0.000053	-29181.953
53800	4	1111	0.000237	0.000195	0.000189	0.000070	-29180.217
53900	4	1111	0.000202	0.000189	0.000165	0.000068	-29180.441
54000	4	1111	0.000298	0.000289	0.000287	0.000117	-29177.634
54100	4	1111	0.000336	0.000329	0.000301	0.000122	-29180.002
54200	4	1111	0.000190	0.000186	0.000167	0.000087	-29182.919
54300	3	1110	0.000289	0.000286	0.000274	-29173.766
54400	4	1111	0.000214	0.000195	0.000188	0.000089	-29178.722
54500	4	1111	0.000294	0.000284	0.000206	0.000092	-29182.657
54600	4	1111	0.000220	0.000217	0.000173	0.000053	-29180.593
54700	4	1111	0.000203	0.000195	0.000156	0.000120	-29181.696
54800	4	1111	0.000259	0.000251	0.000245	0.000089	-29177.098
54900	4	1111	0.000322	0.000318	0.000283	0.000119	-29182.169
55000	4	1111	0.000320	0.000286	0.000253	0.000122	-29181.906
55100	3	1110	0.000265	0.000219	0.000213	-29176.311
55200	4	1111	0.000234	0.000217	0.000205	0.000093	-29181.256
55300	4	1111	0.000394	0.000326	0.000237	0.000078	-29182.542
55400	4	1111	0.000319	0.000307	0.000293	0.000105	-29180.180
55500	4	1111	0.000220	0.000176	0.000155	0.000055	-29178.857
55600	4	1111	0.000282	0.000255	0.000249	0.000103	-29182.317
55700	4	1111	0.000238	0.000212	0.000193	0.000085	-29177.943
55800	4	1111	0.000195	0.000172	0.000159	0.000101	-29180.479
55900	4	1111	0.000257	0.000201	0.000190	0.000058	-29180.676
56000	4	1111	0.000305	0.000275	0.000214	0.000180	-29183.000
56100	4	1111	0.000340	0.000332	0.000277	0.000084	-29177.778
56200	4	1111	0.000312	0.000292	0.000291	0.000083	-29171.961
56300	4	1111	0.000333	0.000321	0.000212	0.000119	-29175.799
56400	4	1111	0.000290	0.000280	0.000225	0.000170	-29184.404
56500	4	1111	0.000306	0.000293	0.000208	0.000167	-29181.693
56600	4	1111	0.000202	0.000192	0.000186	0.000112	-29180.840
56700	4	1111	0.000296	0.000262	0.000197	0.000113	-29181.463
56800	4	1111	0.000170	0.000159	0.000150	0.000104	-29184.925
56900	4	1111	0.000460	0.000438	0.000427	0.000168	-29182.095
57000	4	1111	0.000220	0.000211	0.000206	0.000080	-29182.103
57100	4	1111	0.000300	0.000286	0.000241	0.000152	-29179.266
57200	4	1111	0.000369	0.000365	0.000347	0.000218	-29179.084
57300	4	1111	0.000343	0.000319	0.000306	0.000159	-29180.250
57400	4	1111	0.000404	0.000396	0.000293	0.000225	-29182.916
57500	4	1111	0.000224	0.000214	0.000205	0.000017	-29181.022
57600	4	1111	0.000303	0.000249	0.000241	0.000104	-29179.914
57700	3	1110	0.000251	0.000232	0.000171	-29179.485
57800	4	1111	0.000200	0.000182	0.000147	0.000064	-29178.132
57900	4	1111	0.000275	0.000244	0.000233	0.000129	-29180.767
58000	4	1111	0.000356	0.000298	0.000291	0.000094	-29185.610
58100	4	1111	0.000516	0.000511	0.000399	0.000109	-29175.325
58200	4	1111	0.000572	0.000545	0.000510	0.000184	-29177.461
58300	4	1111	0.000237	0.000201	0.000166	0.000106	-29182.719
58400	4	1111	0.000330	0.000296	0.000294	0.000200	-29180.940
58500	4	1111	0.000407	0.000355	0.000328	0.000169	-29179.567
58600	4	1111	0.000340	0.000310	0.000303	0.000094	-29178.395
58700	4	1111	0.000488	0.000479	0.000445	0.000132	-29179.255
58800	4	1111	0.000313	0.000295	0.000229	0.000009	-29179.958
58900	4	1111	0.000246	0.000196	0.000179	0.000051	-29174.921
59000	4	1111	0.000610	0.000567	0.000466	0.000314	-29184.538
59100	4	1111	0.000643	0.000599	0.000465	0.000190	-29176.506
59200	4	1111	0.000394	0.000380	0.000357	0.000078	-29176.244
59300	4	1111	0.000554	0.000546	0.000538	0.000222	-29183.258
59400	4	1111	0.000374	0.000359	0.000354	0.000109	-29178.888
59500	4	1111	0.000442	0.000423	0.000397	0.000134	-29182.483
59600	4	1111	0.000438	0.000423	0.000274	0.000220	-29178.307
59700	4	1111	0.000407	0.000354	0.000178	0.000163	-29178.132
59800	4	1111	0.000271	0.000265	0.000250	0.000046	-29175.907
59900	4	1111	0.000478	0.000446	0.000421	0.000075	-29174.672
60000	4	1111	0.000463	0.000445	0.000434	0.000034	-29179.194
60100	4	1111	0.000444	0.000433	0.000374	0.000096	-29174.577
60200	4	1111	0.000381	0.000337	0.000314	0.000138	-29178.116
60300	4	1111	0.000324	0.000313	0.000290	0.000143	-29179.299
60400	4	1111	0.000302	0.000184	0.000183	0.000066	-29182.333
60500	4	1111	0.000219	0.000167	0.000156	0.000115	-29183.057
60600	4	1111	0.000240	0.000239	0.000231	0.000072	-29179.651
60700	4	1111	0.000349	0.000311	0.000310	0.000225	-29182.445
60800	4	1111	0.000557	0.000514	0.000461	0.000229	-29181.853
60900	4	1111	0.000341	0.000339	0.000329	0.000110	-29178.457
61000	4	1111	0.000307	0.000296	0.000277	0.000116	-29181.434
61100	4	1111	0.000559	0.000494	0.000486	0.000122	-29177.404
61200	4	1111	0.000629	0.000609	0.000596	0.000235	-29180.580
61300	4	1111	0.000456	0.000444	0.000253	0.000096	-29176.083
61400	4	1111	0.000189	0.000174	0.000171	0.000077	-29182.033
61500	4	1111	0.000234	0.000228	0.000214	0.000023	-29178.874
61600	4	1111	0.000353	0.000329	0.000324	0.000041	-29177.575
61700	4	1111	0.000269	0.000232	0.000206	0.000081	-29180.100
61800	4	1111	0.000287	0.000238	0.000178	0.000100	-29182.105
61900	4	1111	0.000322	0.000301	0.000163	0.000123	-29182.728
62000	4	1111	0.000270	0.000250	0.000234	0.000141	-29183.824
62100	4	1111	0.000301	0.000265	0.000182	0.000138	-29180.197
62200	4	1111	0.000283	0.000278	0.000171	0.000109	-29178.718
62300	4	1111	0.000267	0.000220	0.000198	0.000026	-29180.988
62400	4	1111	0.000186	0.000171	0.000162	0.000034	-29178.053
62500	3	1110	0.000424	0.000413	0.000396	-29178.766
62600	4	1111	0.000263	0.000232	0.000216	0.000131	-29180.029
62700	3	1110	0.000295	0.000275	0.000147	-29178.042
62800	4	1111	0.000220	0.000152	0.000146	0.000075	-29181.445
62900	3	1110	0.000330	0.000305	0.000267	-29181.464
63000	4	1111	0.000257	0.000238	0.000232	0.000091	-29182.866
63100	4	1111	0.000424	0.000405	0.000388	0.000074	-29176.499
63200	4	1111	0.000210	0.000203	0.000198	0.000059	-29184.163
63300	4	1111	0.000160	0.000118	0.000112	0.000052	-29181.675
63400	4	1111	0.000350	0.000343	0.000311	0.000081	-29181.961
63500	4	1111	0.000421	0.000409	0.000363	0.000285	-29178.595
63600	4	1111	0.000394	0.000382	0.000271	0.000162	-29178.186
63700	4	1111	0.000255	0.000249	0.000242	0.000116	-29181.160
63800	4	1111	0.000334	0.000297	0.000258	0.000168	-29183.579
63900	4	1111	0.000240	0.000195	0.000161	0.000095	-29183.920
64000	4	1111	0.000328	0.000315	0.000252	0.000174	-29180.447
64100	4	1111	0.000357	0.000351	0.000331	0.000128	-29181.497
64200	4	1111	0.000373	0.000353	0.000328	0.000077	-29181.895
64300	4	1111	0.000268	0.000261	0.000185	0.000168	-29181.819
64400	4	1111	0.000332	0.000317	0.000278	0.000182	-29176.967
64500	4	1111	0.000365	0.000353	0.000285	0.000139	-29179.274
64600	4	1111	0.000305	0.000264	0.000252	0.000160	-29183.364
64700	4	1111	0.000205	0.000203	0.000197	0.000141	-29180.699
64800	4	1111	0.000319	0.000291	0.000244	0.000054	-29174.464
64900	4	1111	0.000285	0.000257	0.000231	0.000105	-29179.136
65000	4	1111	0.000304	0.000303	0.000291	0.000184	-29186.907
65100	4	1111	0.000225	0.000216	0.000194	0.000093	-29182.236
65200	4	1111	0.000369	0.000330	0.000318	0.000214	-29177.178
65300	4	1111	0.000382	0.000372	0.000347	0.000242	-29181.621
65400	4	1111	0.000478	0.000457	0.000453	0.000379	-29179.547
65500	4	1111	0.000331	0.000312	0.000231	0.000125	-29176.843
65600	4	1111	0.000309	0.000259	0.000255	0.000197	-29178.936
65700	4	1111	0.000340	0.000300	0.000292	0.000233	-29178.286
65800	4	1111	0.000471	0.000420	0.000407	0.000304	-29182.484
65900	4	1111	0.000280	0.000274	0.000248	0.000131	-29175.448
66000	4	1111	0.000189	0.000139	0.000139	0.000021	-29183.422
66100	4	1111	0.000266	0.000256	0.000212	0.000100	-29181.963
66200	4	1111	0.000339	0.000323	0.000288	0.000133	-29180.013
66300	4	1111	0.000305	0.000274	0.000272	0.000101	-29183.431
66400	4	1111	0.000378	0.000368	0.000340	0.000094	-29178.856
66500	4	1111	0.000212	0.000185	0.000182	0.000088	-29183.060
66600	4	1111	0.000216	0.000210	0.000168	0.000058	-29180.419
66700	4	1111	0.000254	0.000237	0.000224	0.000095	-29179.209
66800	4	1111	0.000302	0.000290	0.000269	0.000089	-29181.535
66900	4	1111	0.000266	0.000238	0.000235	0.000092	-29182.933
67000	4	1111	0.000324	0.000310	0.000263	0.000121	-29182.972
67100	4	1111	0.000273	0.000271	0.000258	0.000083	-29181.658
67200	4	1111	0.000276	0.000230	0.000212	0.000034	-29182.023
67300	4	1111	0.000223	0.000218	0.000187	0.000113	-29180.970
67400	4	1111	0.000311	0.000294	0.000221	0.000177	-29181.890
67500	4	1111	0.000289	0.000284	0.000216	0.000105	-29180.973
67600	4	1111	0.000385	0.000371	0.000304	0.000163	-29181.056
67700	4	1111	0.000341	0.000328	0.000282	0.000215	-29179.748
67800	4	1111	0.000225	0.000218	0.000212	0.000118	-29180.548
67900	4	1111	0.000419	0.000387	0.000363	0.000210	-29180.016
68000	3	1110	0.000445	0.000440	0.000430	-29184.041
68100	4	1111	0.000258	0.000252	0.000239	0.000183	-29179.892
68200	4	1111	0.000306	0.000296	0.000279	0.000158	-29181.938
68300	4	1111	0.000323	0.000302	0.000292	0.000147	-29183.247
68400	4	1111	0.000252	0.000250	0.000214	0.000086	-29184.752
68500	4	1111	0.000210	0.000183	0.000177	0.000063	-29173.863
68600	4	1111	0.000175	0.000160	0.000143	0.000044	-29176.263
68700	4	1111	0.000305	0.000294	0.000292	0.000097	-29179.628
68800	4	1111	0.000296	0.000246	0.000206	0.000086	-29179.553
68900	4	1111	0.000426	0.000403	0.000342	0.000281	-29180.493
69000	4	1111	0.000341	0.000309	0.000280	0.000132	-29179.151
69100	4	1111	0.000340	0.000329	0.000307	0.000088	-29179.399
69200	4	1111	0.000318	0.000310	0.000294	0.000083	-29179.393
69300	4	1111	0.000271	0.000264	0.000195	0.000068	-29181.741
69400	4	1111	0.000198	0.000163	0.000154	0.000135	-29180.124
69500	4	1111	0.000242	0.000238	0.000182	0.000082	-29176.394
69600	4	1111	0.000271	0.000231	0.000146	0.000100	-29184.563
69700	4	1111	0.000288	0.000279	0.000238	0.000147	-29182.298
69800	4	1111	0.000318	0.000316	0.000290	0.000194	-29182.077
69900	4	1111	0.000219	0.000182	0.000152	0.000111	-29180.110
70000	4	1111	0.000231	0.000189	0.000158	0.000095	-29183.495
70100	4	1111	0.000277	0.000272	0.000252	0.000098	-29184.407
70200	4	1111	0.000268	0.000246	0.000176	0.000145	-29184.211
70300	4	1111	0.000255	0.000252	0.000225	0.000152	-29181.443
70400	4	1111	0.000344	0.000341	0.000244	0.000091	-29177.471
70500	4	1111	0.000228	0.000215	0.000186	0.000107	-29182.648
70600	4	1111	0.000346	0.000344	0.000291	0.000217	-29181.846
70700	4	1111	0.000216	0.000214	0.000187	0.000003	-29182.862
70800	4	1111	0.000249	0.000206	0.000184	0.000130	-29179.109
70900	4	1111	0.000219	0.000217	0.000192	0.000075	-29178.875
71000	4	1111	0.000211	0.000205	0.000204	0.000092	-29183.480
71100	4	1111	0.000276	0.000261	0.000241	0.000165	-29183.145
71200	4	1111	0.000229	0.000218	0.000206	0.000141	-29178.990
71300	4	1111	0.000330	0.000319	0.000253	0.000209	-29181.171
71400	4	1111	0.000271	0.000254	0.000226	0.000143	-29179.961
71500	4	1111	0.000273	0.000266	0.000211	0.000116	-29184.073
71600	4	1111	0.000242	0.000227	0.000141	0.000103	-29178.644
71700	4	1111	0.000211	0.000202	0.000188	0.000039	-29186.637
71800	4	1111	0.000400	0.000383	0.000342	0.000264	-29184.846
71900	4	1111	0.000265	0.000243	0.000200	0.000074	-29178.249
72000	4	1111	0.000298	0.000296	0.000219	0.000015	-29180.083
72100	4	1111	0.000307	0.000295	0.000241	0.000058	-29172.772
72200	4	1111	0.000371	0.000303	0.000278	0.000054	-29175.583
72300	4	1111	0.000194	0.000162	0.000159	0.000072	-29183.425
72400	4	1111	0.000394	0.000345	0.000323	0.000030	-29187.282
72500	4	1111	0.000320	0.000286	0.000254	0.000184	-29183.977
72600	4	1111	0.000327	0.000316	0.000302	0.000204	-29180.331
72700	4	1111	0.000230	0.000201	0.000166	0.000041	-29181.032
72800	4	1111	0.000341	0.000321	0.000223	0.000033	-29184.418
72900	3	1110	0.000202	0.000193	0.000172	-29176.804
73000	4	1111	0.000329	0.000318	0.000278	0.000054	-29180.931
73100	4	1111	0.000347	0.000322	0.000298	0.000064	-29177.483
73200	4	1111	0.000286	0.000283	0.000268	0.000131	-29183.320
73300	4	1111	0.000260	0.000254	0.000228	0.000155	-29182.618
73400	4	1111	0.000294	0.000259	0.000160	0.000111	-29179.452
73500	4	1111	0.000268	0.000248	0.000224	0.000195	-29181.662
73600	4	1111	0.000279	0.000269	0.000256	0.000140	-29182.100
73700	4	1111	0.000271	0.000257	0.000248	0.000199	-29177.473
73800	4	1111	0.000514	0.000417	0.000398	0.000035	-29180.670
73900	4	1111	0.000181	0.000173	0.000158	0.000062	-29178.003
74000	4	1111	0.000247	0.000202	0.000185	0.000080	-29175.872
74100	4	1111	0.000249	0.000222	0.000212	0.000102	-29180.875
74200	4	1111	0.000255	0.000233	0.000179	0.000135	-29176.168
74300	4	1111	0.000281	0.000274	0.000239	0.000178	-29178.951
74400	4	1111	0.000304	0.000241	0.000238	0.000128	-29185.024
74500	4	1111	0.000559	0.000536	0.000478	0.000071	-29177.899
74600	4	1111	0.000441	0.000425	0.000386	0.000111	-29182.658
74700	4	1111	0.000244	0.000225	0.000215	0.000090	-29178.664
74800	4	1111	0.000272	0.000266	0.000227	0.000132	-29183.075
74900	4	1111	0.000239	0.000233	0.000233	0.000133	-29176.086
75000	4	1111	0.000407	0.000400	0.000341	0.000071	-29185.077
75100	3	1110	0.000197	0.000196	0.000167	-29172.867
75200	4	1111	0.000255	0.000242	0.000210	0.000149	-29181.549
75300	4	1111	0.000312	0.000293	0.000292	0.000157	-29181.773
75400	4	1111	0.000584	0.000442	0.000412	0.000317	-29177.467
75500	4	1111	0.000422	0.000384	0.000363	0.000276	-29181.141
75600	4	1111	0.000278	0.000278	0.000221	0.000108	-29177.077
75700	4	1111	0.000169	0.000137	0.000136	0.000041	-29178.862
75800	4	1111	0.000156	0.000153	0.000119	0.000057	-29178.961
75900	4	1111	0.000289	0.000272	0.000210	0.000081	-29175.756
76000	3	1110	0.000399	0.000340	0.000303	-29179.221
76100	4	1111	0.000292	0.000176	0.000171	0.000046	-29181.097
76200	4	1111	0.000271	0.000247	0.000244	0.000130	-29183.115
76300	4	1111	0.000266	0.000264	0.000233	0.000166	-29182.659
76400	4	1111	0.000201	0.000197	0.000173	0.000119	-29181.078
76500	4	1111	0.000254	0.000229	0.000223	0.000157	-29179.016
76600	4	1111	0.000160	0.000156	0.000145	0.000076	-29178.818
76700	4	1111	0.000206	0.000204	0.000181	0.000044	-29175.341
76800	4	1111	0.000257	0.000255	0.000245	0.000111	-29181.855
76900	4	1111	0.000289	0.000240	0.000196	0.000008	-29176.433
77000	4	1111	0.000125	0.000100	0.000098	0.000015	-29175.444
77100	4	1111	0.000383	0.000367	0.000344	0.000101	-29179.647
77200	4	1111	0.000271	0.000194	0.000184	0.000028	-29178.005
77300	4	1111	0.000242	0.000237	0.000228	0.000118	-29173.804
77400	4	1111	0.000231	0.000226	0.000222	0.000048	-29183.005
77500	4	1111	0.000401	0.000358	0.000357	0.000152	-29180.347
77600	4	1111	0.000325	0.000291	0.000253	0.000175	-29182.219
77700	4	1111	0.000215	0.000211	0.000202	0.000128	-29177.689
77800	4	1111	0.000283	0.000242	0.000225	0.000138	-29179.903
77900	4	1111	0.000291	0.000277	0.000270	0.000091	-29171.986
78000	4	1111	0.000468	0.000465	0.000412	0.000186	-29180.724
78100	3	1110	0.000390	0.000351	0.000314	-29177.835
78200	4	1111	0.000493	0.000460	0.000443	0.000154	-29173.709
78300	4	1111	0.000309	0.000289	0.000250	0.000119	-29177.809
78400	4	1111	0.000424	0.000415	0.000410	0.000187	-29179.766
78500	4	1111	0.000227	0.000222	0.000195	0.000143	-29180.694
78600	4	1111	0.000258	0.000254	0.000241	0.000195	-29179.525
78700	4	1111	0.000221	0.000213	0.000197	0.000084	-29180.524
78800	4	1111	0.000282	0.000278	0.000274	0.000114	-29180.995
78900	4	1111	0.000185	0.000178	0.000170	0.000100	-29180.937
79000	4	1111	0.000266	0.000258	0.000257	0.000164	-29177.738
79100	4	1111	0.000278	0.000257	0.000236	0.000082	-29178.094
79200	4	1111	0.000238	0.000220	0.000179	0.000149	-29178.562
79300	4	1111	0.000441	0.000430	0.000283	0.000049	-29180.241
79400	4	1111	0.000223	0.000217	0.000183	0.000056	-29175.017
79500	4	1111	0.000277	0.000257	0.000246	0.000045	-29176.587
79600	4	1111	0.000420	0.000350	0.000300	0.000111	-29176.648
79700	4	1111	0.000225	0.000221	0.000203	0.000151	-29183.326
79800	4	1111	0.000230	0.000200	0.000194	0.000110	-29179.911
79900	4	1111	0.000299	0.000297	0.000204	0.000142	-29182.099
80000	4	1111	0.000331	0.000262	0.000259	0.000118	-29172.464
80100	4	1111	0.000389	0.000359	0.000269	0.000088	-29176.961
80200	4	1111	0.000362	0.000328	0.000287	0.000052	-29174.671
80300	4	1111	0.000290	0.000267	0.000237	0.000160	-29178.531
80400	4	1111	0.000298	0.000275	0.000220	0.000129	-29175.499
80500	4	1111	0.000318	0.000304	0.000300	0.000099	-29179.644
80600	4	1111	0.000330	0.000320	0.000296	0.000084	-29177.700
80700	4	1111	0.000201	0.000159	0.000149	0.000063	-29176.087
80800	4	1111	0.000477	0.000469	0.000377	0.000161	-29177.382
80900	4	1111	0.000318	0.000265	0.000260	0.000091	-29174.587
81000	4	1111	0.000369	0.000313	0.000289	0.000150	-29178.710
81100	4	1111	0.000287	0.000277	0.000257	0.000094	-29175.263
81200	4	1111	0.000343	0.000337	0.000247	0.000169	-29174.373
81300	4	1111	0.000337	0.000319	0.000293	0.000239	-29175.512
81400	4	1111	0.000370	0.000354	0.000333	0.000175	-29175.781
81500	4	1111	0.000642	0.000588	0.000555	0.000132	-29183.734
81600	4	1111	0.000290	0.000280	0.000252	0.000067	-29178.694
81700	4	1111	0.000354	0.000333	0.000327	0.000125	-29174.886
81800	4	1111	0.000525	0.000520	0.000406	0.000120	-29179.816
81900	4	1111	0.000138	0.000135	0.000101	0.000018	-29177.318
82000	4	1111	0.000262	0.000258	0.000247	0.000057	-29175.595
82100	4	1111	0.000342	0.000258	0.000212	0.000032	-29176.165
82200	4	1111	0.000316	0.000300	0.000293	0.000073	-29180.062
82300	4	1111	0.000407	0.000390	0.000332	0.000216	-29173.690
